id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
156549,132642,Super Mario 64,"“Mario, please come to the castle. I've baked a cake for you. Yours truly, Princess Toadstool.”  “Wow, an invitation from Peach! I'll head out right away. I hope she can wait for me!”  Mario is so excited to receive the invitation from the princess, who lives in the Mushroom Castle that he quickly dresses in his best and leaves right away.  “Hmmm, something's not quite right here... It's so quiet...”  Shaking off his uneasy premonition, Mario steps into the silent castle, where he is greeted by the gruff words, “No one's home! Now scram! Bwa, ha, ha.”  The sound seems to come from everywhere.  “Who's there?! I've heard that voice somewhere before...”  Mario begins searching all over the castle. Most of the doors are locked, but finding one open, he peeks inside. Hanging on the wall is the largest painting he has ever seen, and from behind the painting comes the strangest sound that he has ever heard...  “I think I hear someone calling. What secrets does this painting hold?”  Without a second thought, Mario jumps at the painting. As he is drawn into it, another world opens before his very eyes.  Once inside the painting, Mario finds himself in the midst of battling Bob-ombs. According to the Bob-omb Buddies, someone...or something...has suddenly attacked the castle and stolen the “Power Stars.” These stars protect the castle. With the stars in his control, the beast plans to take over the Mushroom Castle.  To help him accomplish this, he plans to convert the residents of the painting world into monsters as well. If nothing is done, all those monsters will soon begin to overflow from inside the painting.  “A plan this maniacal, this cunning...this must be the work of Bowser!”  Princess Toadstool and Toad are missing, too. Bowser must have taken them and sealed them inside the painting. Unless Mario recovers the Power Stars immediately, the inhabitants of this world will become Bowser's army.  “Well, Bowser's not going to get away with it, not as long as I'm around!”  Stolen Power Stars are hidden throughout the painting world. Use your wisdom and strength to recover the Power Stars and restore peace to the Mushroom Castle.  “Mario! You are the only one we can count on.”",1997-07-18 00:00:00.000,1,NULL,NULL,NULL,79.3748,6
156582,172232,Ultra Resort Keroncuel,NULL,1997-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156697,12905,Pro Pinball: Timeshock!,NULL,1997-12-31 00:00:00.000,2,NULL,NULL,NULL,70.0418,5
156702,47741,Jangou Simulation Mahjong Michi 64,NULL,1997-08-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156706,3521,J.League Live 64,NULL,1997-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156717,3472,Doraemon: Nobita and the Three Fairy Spirit Stones,NULL,1997-03-21 00:00:00.000,NULL,NULL,30.0000,1,NULL,NULL
156959,1186,Crash Bandicoot 2: Cortex Strikes Back,"After the last battle with Crash Bandicoot, Cortex is thrown down to Crash' island. In a cave he finds a crystal which he finds out holds great powers. Cortex plans to use these powers for an improved Cortex Vortex which will turn everyone on Earth into his mindless slaves. But in order to do that he has to find 25 other crystals to power the Cortex Vortex. He recruits his old enemy, Crash, to find them, but Crash doesn't know about Cortex' evil plans.",1997-10-31 00:00:00.000,97,NULL,NULL,NULL,83.8304,337
157200,19240,Bud Tucker in Double Trouble,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157409,1744,Mega Man X4,NULL,1997-08-01 00:00:00.000,22,NULL,NULL,NULL,83.5641,96
157868,172411,Pink Gear Collection,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157880,176013,"JumpStart Adventures: 5th Grade - Jo Hammet, Kid Detective",NULL,1997-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158027,7700,Parkan: The Imperial Chronicles,NULL,1997-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158041,47740,Wave Race 64: Shindou Pak Taiou Version,NULL,1997-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158294,191861,Tokimeki Taisen,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158517,54,An Elder Scrolls Legend: Battlespire,NULL,1997-11-30 00:00:00.000,3,NULL,NULL,NULL,50.7111,6
159011,3626,Virtual Pro Wrestling 64,NULL,1997-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159033,9596,Tibia,NULL,1997-01-01 00:00:00.000,28,NULL,NULL,NULL,79.3350,43
159069,6225,V-Rally: Championship Edition,NULL,1997-09-30 00:00:00.000,3,NULL,NULL,NULL,61.3610,10
159115,178158,Clock Tower: The First Fear,NULL,1997-07-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159437,43704,Critical Depth,NULL,1997-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159884,3545,Mystical Ninja Starring Goemon,NULL,1997-08-07 00:00:00.000,3,NULL,NULL,NULL,81.8222,11
159901,42636,Arkanoid: Doh It Again,NULL,1997-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159914,3497,Flying Dragon,NULL,1997-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159926,3451,Bomberman 64,NULL,1997-09-26 00:00:00.000,8,NULL,NULL,NULL,62.5575,34
160010,176058,Sesame Street: Alphabet Avenue,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160367,178182,Popol Maya,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160532,7139,Ignition,NULL,1997-12-31 00:00:00.000,16,NULL,NULL,NULL,88.8277,34
160590,150194,Sutte Hakkun: Event Version,"On an island far away in the ocean, the ""Rainbow of Happiness"" used to stretch above the land. One day the rainbow mysteriously broke apart, separating into shards that fell on the island. Eager to return the rainbow to its magnificent self, Hakkun sets out to retrieve the shards.",1997-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160690,143439,Mystical Ninja Starring Goemon,NULL,1997-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160932,14416,Panzer General 2,NULL,1997-12-31 00:00:00.000,4,NULL,NULL,NULL,81.9136,6
161384,1360,Einhänder,NULL,1997-11-20 00:00:00.000,2,NULL,NULL,NULL,79.6321,15
161486,98913,Alpha Storm,"Take on the role of a Shaal - a hyper-intelligent, galactic traveller - pitched into a race against time to save the universe from being blasted to oblivion by an evil race known only as The Dark Beings.",1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161888,812,NFL Blitz,NULL,1997-01-01 00:00:00.000,1,NULL,80.0000,1,79.8916,11
162583,45413,Blast Wind,NULL,1997-02-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162607,13095,Rival Schools: United by Fate,"The story of Rival Schools introduces the player to a Japanese city called Aoharu City, where several local schools are the victims of unknown attacks and kidnappings of students and staff. The various characters in the game set out to find who is responsible for the attacks on their school, with the cut-scenes and fights portraying their interactions with the other schools and among themselves. Eventually, the story reveals that an elite school in the city, Justice High, is responsible for the attacks. The player's team eventually faces off against Raizo Imawano, the principal of the school, and first boss of the game. If certain requirements are met during the fight against Raizo, the story would continue as the player would then head into a true final boss fight against Hyo Imawano, Raizo's nephew and the true mastermind behind the events of the game.  The structure of the single player game of Rival Schools varied depending on how characters were selected. If two characters from the same school were selected (with a few exceptions), single-player would play in a progressing story with fights predetermined beforehand and each fight preceding and ending with short 2D cut-scenes to explain the story. If two characters from different schools were chosen, the single-player mode would instead play similar to other fighting games, with the player's chosen team fighting against random teams of opponents before facing the boss. In the arcade, character selection was initially limited to selecting two characters from the same school and free selection of any character was accessed through time; the PlayStation versions, which included all characters unlocked by default, had no such restrictions.",1997-12-31 00:00:00.000,6,NULL,NULL,NULL,80.3290,25
162678,2558,Dragon Ball GT: Final Bout,NULL,1997-07-31 00:00:00.000,20,NULL,NULL,NULL,61.9393,62
162750,6637,Hexen II,NULL,1997-09-11 00:00:00.000,9,NULL,NULL,NULL,68.7903,16
162908,98197,BS Nichibutsu Mahjong,NULL,1997-01-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162955,134466,Panel de Pon Event '98,NULL,1997-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163128,62,The Curse of Monkey Island,NULL,1997-10-31 00:00:00.000,104,NULL,NULL,NULL,85.6478,221
163443,78756,Sega Top Ten,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163504,11310,SaGa Frontier,NULL,1997-07-11 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
163510,3617,Top Gear Rally,NULL,1997-10-01 00:00:00.000,1,NULL,50.0000,1,70.9965,6
163726,72016,Game & Watch Gallery,NULL,1997-12-31 00:00:00.000,2,NULL,NULL,NULL,73.3929,6
163841,3567,Off Road Challenge,NULL,1997-01-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
163850,60593,Mizuki Shigeru no Youkai Butouden,NULL,1997-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163947,3056,Rampage World Tour,"George, Lizzie, and Ralph have been released due to an explosion at a Scumlabs facility. The trio begin to destroy all of Scumlabs' bases scattered throughout the world and kill its employees. In the last levels, Scumlabs CEO Eustace DeMonic turns himself into a monster in an attempt to combat George, Lizzie, and Ralph, but is defeated during a battle on a lunar base. After this, the only surviving Scumlabs employee Dr. Elizabeth Veronica tries to disintegrate the monsters with a ray gun on her spaceship, but it only shrinks them to a miniature size, and they wind up inside her ship. George and Ralph pose on the shelves, while Lizzie bounces atop of Veronica's breasts (though the latter portion is censored on home ports).",1997-09-30 00:00:00.000,4,NULL,NULL,NULL,71.5679,26
164180,68786,Next King: Koi no Sennen Oukoku,NULL,1997-06-27 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
164186,93531,R no Shosai,NULL,1997-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164187,134499,R no Shosai: Dai-Ni Maku,NULL,1997-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164263,2947,Shadow Warrior,"Lo Wang is a bodyguard for Zilla Enterprises, which has control over every major industry in Japan. However, this has led to corruption. Master Zilla, the president of the Zilla Enterprise, is planning to conquer Japan using creatures from the ""dark side"". When he discovers this, Lo Wang quit his job as a bodyguard. Master Zilla realizes the threat that Lo Wang poses and sends his creatures to battle him",1997-05-13 00:00:00.000,29,NULL,77.5000,0,77.6371,61
164278,150170,BS Ihatovo Monogatari,NULL,1997-03-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164302,15898,Dark Law,NULL,1997-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164406,73672,Moon: Remix RPG Adventure,"One night, a young boy suddenly gets sucked inside the world of a role-playing video game. As it turns out, the ""hero"" he has been controlling this whole time is actually a murderous villain obsessed with collecting experience points. The boy has to undo the damage and stop the ""hero"" before it's too late.",1997-10-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164581,1253,The Lost Vikings 2,"After escaping from Tomator in The Lost Vikings, Erik the Swift, Olaf the Stout, and Baleog the Fierce have lived joyous and fruitful Viking lives. Then one day, after returning home from a fishing trip, the Vikings get captured by Tomator again. Tomator then calls upon a robotic guard to send them into the Arena, which falls short when a system failure happens. During the blackout, the three Vikings dismantle the robot piece by piece and wear its parts on their bodies, granting them new abilities. The three Vikings are then accidentally sent through time once again. Equipped with the new robotic gear, Erik, Olaf, and Baleog must journey through each level to find their way back home.",1997-02-27 00:00:00.000,4,NULL,NULL,NULL,86.7818,17
164634,147505,Block Buster,NULL,1997-09-16 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
164831,64144,Galaxy Fraulein Yuna 3: Lightning Angel,NULL,1997-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165231,918,Total Annihilation,NULL,1997-09-30 00:00:00.000,26,NULL,NULL,NULL,82.2993,46
165235,626,Carmageddon,NULL,1997-06-30 00:00:00.000,40,NULL,NULL,NULL,79.6593,119
166099,7644,Blood,NULL,1997-05-31 00:00:00.000,25,NULL,NULL,NULL,81.0148,65
166234,15428,The King of Fighters '97,NULL,1997-01-25 00:00:00.000,10,NULL,NULL,NULL,79.6136,47
167065,44778,Hajime no Ippo: The Fighting!,NULL,1997-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167095,19789,Independence Day,"The game's story is only loosely based on that of the movie. The City Destroyers have positioned themselves over the world's major cities, preparing to destroy them. The beginning of the game takes place directly after the canyon chase from the film, however, in the game the plane and Attacker don't crash. The mission is to take out all the City Destroyers, and finally fire a nuke into the Mothership's core.",1997-02-28 00:00:00.000,2,NULL,20.0000,1,20.3737,5
167339,45077,Jersey Devil,NULL,1997-12-12 00:00:00.000,3,NULL,NULL,NULL,69.9552,7
167359,47015,101 Dalmatians: Escape from DeVil Manor,NULL,1997-05-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168509,43184,Princess Maker 3: Fairy Tales Come True,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,1
168611,28190,MLB 98,NULL,1997-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168638,5204,"Spy Fox in ""Dry Cereal""",NULL,1997-10-17 00:00:00.000,1,NULL,NULL,NULL,79.8939,5
169093,66960,Pachi-Slot Kanzen Kouryaku: Universal Shindai Nyuuka Volume 1,NULL,1997-03-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169802,20137,Buster Bros. Collection,NULL,1997-05-01 00:00:00.000,1,NULL,60.0000,1,NULL,NULL
170280,639,Close Combat: A Bridge Too Far,NULL,1997-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170537,78413,VooDoo Kid,The unnamed protagonist (who can be chosen to be either a boy or a girl) is magically transported aboard a haunted ship where the player must make his or her way through the vessel and confront Captain Baron Saturday.,1997-01-01 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
170595,1150,Broken Sword II: The Smoking Mirror,"Several months after the events of The Shadow of the Templars, George Stobbart and Nicole Collard visit an archaeologist named Professor Oubier to learn about a mysterious Mayan stone for a newspaper story, but soon caught in another conspiracy.",1997-10-31 00:00:00.000,52,NULL,NULL,NULL,84.0221,122
